id,label,Spearman_allwords,Spearman_dependents,adjacent_post,adjacent_tag,nearest_dep,nearest_dep_tag,pmi_adjacent,pmi_neardep,root_verb
cl07.39.2,post-adj2,-0.187626952,0,a,DT,She,PRP,-4.972718629,0.701568669,was
cl07.45.0,ref,0.535866795,1,her,PRP,her,PRP,0.701568669,0.701568669,remember
cl07.45.1,post-adv,0,0,her,PRP,her,PRP,0.701568669,0.701568669,remember
cl07.49.0,ref,0.016988333,1,n't,RB,n't,RB,0.508775923,0.508775923,did
cl07.49.1,post-adj2,-0.036974607,1,n't,RB,n't,RB,0.508775923,0.508775923,did
cl07.50.0,ref,0.704186851,1,n't,RB,n't,RB,0.508775923,0.508775923,could
cl07.50.1,post-adj2,-0.185312329,1,n't,RB,n't,RB,0.508775923,0.508775923,could
cl07.56.0,ref,0.370624658,0,they,PRP,I,PRP,0.701568669,0.701568669,think
cl07.56.1,post-adv,-0.123541553,0,shortly,RB,I,PRP,0.508775923,0.701568669,think
cl07.59.0,ref,-0.818317088,-1,a,DT,usually,RB,-4.972718629,0.508775923,run
cl07.59.1,post-adv,-1,0,a,DT,usually,RB,-4.972718629,0.508775923,run
cl07.64.0,ref,-0.307920199,-1,across,IN,across,IN,-2.88295062,-2.88295062,hurried
cl07.64.1,post-adv,0,-1,across,IN,across,IN,-2.88295062,-2.88295062,hurried
cl07.65.0,ref,0.316227766,0,when,WRB,he,PRP,0.508775923,0.701568669,said
cl07.65.1,post-adv,0,0,,,he,PRP,0,0.701568669,said
cl07.65.2,quote,0.666885929,1,he,PRP,he,PRP,0.701568669,0.701568669,said
cl07.66.0,ref,0.424811366,1,on,RB,on,RB,0.508775923,0.508775923,Come
cl07.66.1,post-adv,-0.021240568,1,on,RB,on,RB,0.508775923,0.508775923,Come
cl07.73.0,ref,0.233736748,1,when,WRB,It,PRP,0.508775923,0.701568669,latches
cl07.73.1,post-adv,-0.254587539,0,so,CC,it,PRP,0.067896977,0.701568669,latches
cl07.78.0,ref,0.17408077,0,to,TO,to,TO,0.903833231,0.903833231,used
cl07.78.1,post-adv,-0.332336015,0,when,WRB,we,PRP,0.508775923,0.701568669,used
cl07.78.2,pre-adv,0.306549753,1,to,TO,to,TO,0.903833231,0.903833231,used
cl07.78.3,post-adj3,0.214774976,0,to,TO,to,TO,0.903833231,0.903833231,used
cl07.78.4,post-adj3,0.255469182,0,to,TO,to,TO,0.903833231,0.903833231,used
cl07.78.5,post-adj3,0.17408077,0,to,TO,to,TO,0.903833231,0.903833231,used
cl07.78.6,post-adj3,0.214774976,0,to,TO,to,TO,0.903833231,0.903833231,used
cl07.78.7,post-adj3,0.255469182,0,to,TO,to,TO,0.903833231,0.903833231,used
cl07.81.0,ref,-0.162136753,0,past,IN,past,IN,-2.88295062,-2.88295062,walked
cl07.81.1,post-adj2,0.004665806,0,into,IN,into,IN,-2.88295062,-2.88295062,walked
cl07.83.0,ref,0,0,him,PRP,him,PRP,0.701568669,0.701568669,told
cl07.83.1,quote,-1,-1,Carruthers,NNP,Carruthers,NNP,-0.405923499,-0.405923499,told
cl07.83.2,post-adj2,0,0,him,PRP,him,PRP,0.701568669,0.701568669,told
cl07.84.0,ref,0.011149443,-0.5,all,RB,It,PRP,0.508775923,0.701568669,'s
cl07.84.1,post-adv,-0.035678218,-0.5,all,RB,It,PRP,0.508775923,0.701568669,'s
cl07.86.0,ref,0,0,Hirey,NNP,Hirey,NNP,-0.405923499,-0.405923499,said
cl07.86.1,dat-np-np,0,0,Hirey,NNP,Hirey,NNP,-0.405923499,-0.405923499,said
cl07.86.2,iquote,0,0,,,Hirey,NNP,0,-0.405923499,said
cl07.87.0,ref,0.384412325,1,n't,RB,n't,RB,0.508775923,0.508775923,Do
cl07.87.1,post-adv,0.4572867,1,n't,RB,n't,RB,0.508775923,0.508775923,Do
cl07.89.0,ref,-0.534049802,-1,for,IN,for,IN,-2.88295062,-2.88295062,stood
cl07.89.1,pre-adv,-0.616025697,-1,for,IN,for,IN,-2.88295062,-2.88295062,stood
cl07.93.0,ref,0.777541914,0.774596669,indeed,RB,It,PRP,0.508775923,0.701568669,was
cl07.93.1,post-adj2,0.777541914,0.774596669,here,RB,It,PRP,0.508775923,0.701568669,was
cl07.100.0,ref,0.6,0,to,TO,to,TO,0.903833231,0.903833231,started
cl07.100.1,pre-adv,0.208178244,1,to,TO,to,TO,0.903833231,0.903833231,started
cl07.109.0,ref,0,1,well,RB,well,RB,0.508775923,0.508775923,might
cl07.109.1,pre-adv,-0.266297336,1,well,RB,well,RB,0.508775923,0.508775923,might
cl07.111.0,ref,0.292460211,1,twice,RB,twice,RB,0.508775923,0.508775923,took
cl07.111.1,post-adv,-0.042197474,1,twice,RB,twice,RB,0.508775923,0.508775923,took
cl07.113.0,ref,-0.036521293,0,Mr.,NNP,item,NN,-0.405923499,0.301443272,said
cl07.113.1,post-adv,-0.476822965,0,Mr.,NNP,item,NN,-0.405923499,0.301443272,said
cl07.116.0,ref,0.360684981,0.866025404,happily,RB,happily,RB,0.508775923,0.508775923,scrambled
cl07.116.1,post-adj2,0.335671725,0.866025404,up,RB,up,RB,0.508775923,0.508775923,scrambled
cl07.123.0,ref,-0.239045722,1,shut,VBN,shut,VBN,0.506381559,0.506381559,clanged
cl07.123.1,post-adv,0,0,shut,VBN,shut,VBN,0.506381559,0.506381559,clanged
cl07.131.0,ref,0.247798108,1,n't,RB,n't,RB,0.508775923,0.508775923,could
cl07.131.1,pre-adv,0.076448006,1,n't,RB,n't,RB,0.508775923,0.508775923,could
cl07.132.0,ref,0.417957004,1,n't,RB,n't,RB,0.508775923,0.508775923,would
cl07.132.1,pre-adv,-0.134202276,1,n't,RB,n't,RB,0.508775923,0.508775923,would
cl07.133.0,ref,0.493201261,0,meant,VBN,meant,VBN,0.506381559,0.506381559,had
cl07.133.1,post-adv,0.260576169,0,meant,VBN,meant,VBN,0.506381559,0.506381559,had
cl07.137.0,ref,0.037062466,0,kill,VB,kill,VB,0.506381559,0.506381559,could
cl07.137.1,post-adj2,0.555936987,0,kill,VB,kill,VB,0.506381559,0.506381559,could
cl07.144.0,ref,0.457811477,0.866025404,drifting,VBG,drifting,VBG,0.506381559,0.506381559,kept
cl07.144.1,post-adj2,0.179554501,0.866025404,drifting,VBG,drifting,VBG,0.506381559,0.506381559,kept
cl08.8.0,ref,0.511569627,-1,Angie,NNP,Angie,NNP,-0.405923499,-0.405923499,said
cl08.8.1,post-adj2,0.294959064,-1,Angie,NNP,Angie,NNP,-0.405923499,-0.405923499,said
cl08.13.0,ref,-0.312261305,-1,Mr.,NNP,Skyros,NNP,-0.405923499,-0.405923499,thought
cl08.13.1,post-adv,-0.801751999,-1,Mr.,NNP,Skyros,NNP,-0.405923499,-0.405923499,thought
cl08.14.0,ref,-0.206422952,-0.316227766,his,PRP$,He,PRP,0.701568669,0.701568669,straightened
cl08.14.1,post-adj2,-0.143870542,-0.316227766,his,PRP$,He,PRP,0.701568669,0.701568669,straightened
cl08.21.0,ref,-1,-1,Angie,NNP,Angie,NNP,-0.405923499,-0.405923499,said
cl08.21.1,iquote,0,0,thoughtfully,RB,thoughtfully,RB,0.508775923,0.508775923,said
cl08.24.0,ref,-0.866025404,-1,Mr.,NNP,Skyros,NNP,-0.405923499,-0.405923499,remembered
cl08.24.1,iquote,0,0,distractedly,RB,distractedly,RB,0.508775923,0.508775923,remembered
cl08.26.0,ref,-0.123242493,-1,a,DT,very,RB,-4.972718629,0.508775923,got
cl08.26.1,pre-adv,-0.140801915,-0.866025404,a,DT,very,RB,-4.972718629,0.508775923,got
cl08.28.0,ref,0.180498387,0.5,not,RB,not,RB,0.508775923,0.508775923,was
cl08.28.1,post-adj2,0.169003528,0.5,not,RB,not,RB,0.508775923,0.508775923,was
cl08.30.0,ref,-0.18073601,0,in,IN,in,IN,-2.88295062,-2.88295062,stay
cl08.30.1,post-adv,-0.948683298,-1,in,IN,in,IN,-2.88295062,-2.88295062,stay
cl08.30.2,post-adj2,0.18073601,0.866025404,so,RB,so,RB,0.508775923,0.508775923,stay
cl08.31.0,ref,0.174102613,0.8,it,PRP,it,PRP,0.701568669,0.701568669,talk
cl08.31.1,pre-adv,0.267371869,0.8,it,PRP,it,PRP,0.701568669,0.701568669,talk
cl08.32.0,ref,0,0,Angie,NNP,Angie,NNP,-0.405923499,-0.405923499,said
cl08.32.1,iquote,0,0,,,Angie,NNP,0,-0.405923499,said
cl08.33.0,ref,0.279268362,1,you,PRP,you,PRP,0.701568669,0.701568669,tell
cl08.33.1,dat-np-np,0.180775382,1,you,PRP,you,PRP,0.701568669,0.701568669,tell
cl08.33.2,post-adj2,0.268244611,1,you,PRP,you,PRP,0.701568669,0.701568669,tell
cl08.36.0,ref,-0.049602521,0.5,n't,RB,n't,RB,0.508775923,0.508775923,did
cl08.36.1,quote,-0.048055129,0.5,n't,RB,n't,RB,0.508775923,0.508775923,did
cl08.39.0,ref,0.2,1,him,PRP,him,PRP,0.701568669,0.701568669,gave
cl08.39.1,dat-np-np,-0.9,-1,an,DT,Angelo,NNP,-4.972718629,-0.405923499,gave
cl08.49.0,ref,-0.150362544,0.316227766,out,RP,out,RP,0.903833231,0.903833231,broke
cl08.49.1,post-adv,-0.319846385,0.5,out,RP,out,RP,0.903833231,0.903833231,broke
cl08.51.0,ref,0,0,,,he,PRP,0,0.701568669,said
cl08.51.1,quote,0,0,he,PRP,he,PRP,0.701568669,0.701568669,said
cl08.59.0,ref,0.124617305,-1,Angie,NNP,Angie,NNP,-0.405923499,-0.405923499,said
cl08.59.1,iquote,0.177517901,0,and,CC,Angie,NNP,0.067896977,-0.405923499,said
cl08.67.0,ref,0,0,Mr.,NNP,Skyros,NNP,-0.405923499,-0.405923499,said
cl08.67.1,iquote,0,0,,,Skyros,NNP,0,-0.405923499,said
cl08.73.0,ref,0.238351829,1,you,PRP,you,PRP,0.701568669,0.701568669,bring
cl08.73.1,dat-np-np,-0.535447986,-1,the,DT,I,PRP,-4.972718629,0.701568669,bring
cl08.77.0,ref,-0.165914474,0,my,PRP$,I,PRP,0.701568669,0.701568669,do
cl08.77.1,dat-np-np,-0.084810419,-0.4,my,PRP$,I,PRP,0.701568669,0.701568669,do
cl08.78.0,ref,-0.239431799,-1,awkward,JJ,awkward,JJ,-1.503254446,-1.503254446,is
cl08.78.1,post-adj2,-0.192625582,-1,awkward,JJ,awkward,JJ,-1.503254446,-1.503254446,is
cl08.80.0,ref,-0.280852718,-0.866025404,out,IN,out,IN,-2.88295062,-2.88295062,got
cl08.80.1,post-adj2,-0.357860721,-0.866025404,in,IN,in,IN,-2.88295062,-2.88295062,got
cl08.88.0,ref,0.271615499,1,up,RP,up,RP,0.903833231,0.903833231,rang
cl08.88.1,post-adj2,0.271615499,1,up,RP,up,RP,0.903833231,0.903833231,rang
cl08.89.0,ref,0.269528943,1,not,RB,not,RB,0.508775923,0.508775923,did
cl08.89.1,post-adj2,0.119094184,1,not,RB,not,RB,0.508775923,0.508775923,did
cl08.90.0,ref,-0.0550381,-1,the,DT,she,PRP,-4.972718629,0.701568669,marked
cl08.90.1,post-adv,-0.054412667,-1,the,DT,she,PRP,-4.972718629,0.701568669,marked
cl08.90.2,post-adj2,-0.071486987,-1,the,DT,she,PRP,-4.972718629,0.701568669,marked
cl08.91.0,ref,1,1,to,TO,to,TO,0.903833231,0.903833231,used
cl08.91.1,post-adj2,-0.5,-1,probably,RB,probably,RB,0.508775923,0.508775923,used
cl08.99.0,ref,0.161259737,0,be,VB,be,VB,0.506381559,0.506381559,'d
cl08.99.1,post-adv,0.035425949,0,so,IN,She,PRP,-2.88295062,0.701568669,'d
cl08.99.2,post-adj2,0.130748371,0,be,VB,be,VB,0.506381559,0.506381559,'d
cl08.99.3,dat-np-pp,0.122960114,0,be,VB,be,VB,0.506381559,0.506381559,'d
cl08.103.0,ref,0.231615028,0,say,VB,say,VB,0.506381559,0.506381559,'d
cl08.103.1,post-adv,0.201660552,0,when,WRB,She,PRP,0.508775923,0.701568669,'d
cl08.110.0,ref,-0.02200777,0.866025404,n't,RB,n't,RB,0.508775923,0.508775923,did
cl08.110.1,post-adv,-0.077156497,0.866025404,n't,RB,n't,RB,0.508775923,0.508775923,did
cl08.114.0,ref,-1,-1,the,DT,customer,NN,-4.972718629,0.301443272,said
cl08.114.1,dat-np-np,-1,-1,the,DT,customer,NN,-4.972718629,0.301443272,said
cl08.114.2,iquote,0,0,sharply,RB,sharply,RB,0.508775923,0.508775923,said
cl08.125.0,ref,0.278503326,0,to,TO,to,TO,0.903833231,0.903833231,paused
cl08.125.1,pre-adv,0.292914113,1,to,TO,to,TO,0.903833231,0.903833231,paused
cl08.131.0,ref,-0.281014095,-1,so,RB,peculiar,JJ,0.508775923,-1.503254446,are
cl08.131.1,pre-adv,-0.274235246,-1,so,RB,peculiar,JJ,0.508775923,-1.503254446,are
cl08.133.0,ref,-0.19985322,0.5,a,DT,it,PRP,-4.972718629,0.701568669,'s
cl08.133.1,pre-adv,-0.194419145,0.5,a,DT,it,PRP,-4.972718629,0.701568669,'s
cl08.135.0,ref,-0.098449773,0.5,no,RB,it,PRP,0.508775923,0.701568669,'s
cl08.135.1,post-adv,0.576599976,-1,no,RB,it,PRP,0.508775923,0.701568669,'s
cl08.135.2,post-adj2,-0.205849525,0.5,no,RB,it,PRP,0.508775923,0.701568669,'s
cl09.6.0,ref,-0.132020313,0,talking,VBG,talking,VBG,0.506381559,0.506381559,was
cl09.6.1,post-adv,-0.672838495,0,talking,VBG,talking,VBG,0.506381559,0.506381559,was
cl09.9.0,ref,0.506060827,0,taken,VBN,taken,VBN,0.506381559,0.506381559,'s
cl09.9.1,post-adv,0.4,0,taken,VBN,taken,VBN,0.506381559,0.506381559,'s
cl09.16.0,ref,0,0,firmly,RB,Sarah,NNP,0.508775923,-0.405923499,said
cl09.16.1,quote,-1,-1,Sarah,NNP,Sarah,NNP,-0.405923499,-0.405923499,said
cl09.18.0,ref,0.061770776,0,take,VB,take,VB,0.506381559,0.506381559,'ll
cl09.18.1,post-adv,-0.153896753,0,take,VB,take,VB,0.506381559,0.506381559,'ll
cl09.18.2,post-adj2,0.024708311,0,take,VB,take,VB,0.506381559,0.506381559,'ll
cl09.23.0,ref,0.044852592,1,just,RB,just,RB,0.508775923,0.508775923,'s
cl09.23.1,post-adv,-0.13253974,0,just,RB,just,RB,0.508775923,0.508775923,'s
cl09.25.0,ref,-0.12344268,1,they,PRP,they,PRP,0.701568669,0.701568669,can
cl09.25.1,post-adv,1,1,they,PRP,they,PRP,0.701568669,0.701568669,can
cl09.27.0,ref,0.490990253,-1,silly,JJ,It,PRP,-1.503254446,0.701568669,'s
cl09.27.1,post-adj2,0.054554473,-1,silly,JJ,It,PRP,-1.503254446,0.701568669,'s
cl09.29.0,ref,-0.276510079,1,n't,RB,n't,RB,0.508775923,0.508775923,wo
cl09.29.1,post-adv,0.115954207,1,n't,RB,n't,RB,0.508775923,0.508775923,wo
cl09.33.0,ref,-0.000340277,0,quarreled,VBN,quarreled,VBN,0.506381559,0.506381559,had
cl09.33.1,post-adv,0.057458255,0,quarreled,VBN,quarreled,VBN,0.506381559,0.506381559,had
cl09.33.2,pre-adv,-0.064069357,0,quarreled,VBN,quarreled,VBN,0.506381559,0.506381559,had
cl09.38.0,ref,0.12096257,0,missed,VBN,missed,VBN,0.506381559,0.506381559,had
cl09.38.1,post-adv,0.478789898,0,missed,VBN,missed,VBN,0.506381559,0.506381559,had
cl09.38.2,post-adj2,0.062721333,0,missed,VBN,missed,VBN,0.506381559,0.506381559,had
cl09.39.0,ref,0.139241498,0,entered,VBN,entered,VBN,0.506381559,0.506381559,had
cl09.39.1,post-adv,0.363696484,0,entered,VBN,entered,VBN,0.506381559,0.506381559,had
cl09.40.0,ref,0.53374097,0,have,VB,have,VB,0.506381559,0.506381559,could
cl09.40.1,post-adj3,0.53374097,0,have,VB,have,VB,0.506381559,0.506381559,could
cl09.40.2,post-adj3,0.094189583,0,have,VB,have,VB,0.506381559,0.506381559,could
cl09.40.3,post-adj3,0.313965276,0,have,VB,have,VB,0.506381559,0.506381559,could
cl09.40.4,post-adj3,0.094189583,0,have,VB,have,VB,0.506381559,0.506381559,could
cl09.40.5,post-adj3,0.313965276,0,have,VB,have,VB,0.506381559,0.506381559,could
cl09.41.0,ref,0.234608132,0,have,VB,have,VB,0.506381559,0.506381559,would
cl09.41.1,post-adj2,0.38278169,0,have,VB,have,VB,0.506381559,0.506381559,would
cl09.42.0,ref,0.026415159,-0.5,not,RB,not,RB,0.508775923,0.508775923,was
cl09.42.1,post-adj3,0.019935969,-0.5,not,RB,not,RB,0.508775923,0.508775923,was
cl09.42.2,post-adj3,-0.087219864,-0.5,not,RB,not,RB,0.508775923,0.508775923,was
cl09.42.3,post-adj3,-0.029903953,-0.5,not,RB,not,RB,0.508775923,0.508775923,was
cl09.42.4,post-adj3,-0.080740674,-0.5,not,RB,not,RB,0.508775923,0.508775923,was
cl09.42.5,post-adj3,-0.030900752,-0.5,not,RB,not,RB,0.508775923,0.508775923,was
cl09.54.0,ref,0.209859208,0,somebody,NN,So,CC,0.301443272,0.067896977,suppose
cl09.54.1,post-adv,-0.345101809,0,somebody,NN,So,CC,0.301443272,0.067896977,suppose
cl09.56.0,ref,-0.263552767,0,the,DT,fact,NN,-4.972718629,0.301443272,was
cl09.56.1,pre-adv,-0.235964838,0,the,DT,fact,NN,-4.972718629,0.301443272,was
cl09.56.2,pre-adv,-0.255335086,0,the,DT,fact,NN,-4.972718629,0.301443272,was
cl09.59.0,ref,0.436484095,0.866025404,n't,RB,n't,RB,0.508775923,0.508775923,would
cl09.59.1,post-adv,0.581605043,0.866025404,n't,RB,n't,RB,0.508775923,0.508775923,would
cl09.59.2,post-adj2,0.404243793,0.866025404,n't,RB,n't,RB,0.508775923,0.508775923,would
cl09.62.0,ref,-0.165298565,-1,into,IN,into,IN,-2.88295062,-2.88295062,dug
cl09.62.1,pre-adv,-0.116586291,-0.210818511,into,IN,into,IN,-2.88295062,-2.88295062,dug
cl09.63.0,ref,0.265188,0,what,WP,would,MD,0.701568669,0.506381559,knew
cl09.63.1,post-adv,-0.051176632,0,what,WP,somebody,NN,0.701568669,0.301443272,knew
cl09.68.0,ref,-0.043298847,0,the,DT,She,PRP,-4.972718629,0.701568669,thrust
cl09.68.1,post-adv,-0.037542353,0,the,DT,She,PRP,-4.972718629,0.701568669,thrust
cl09.68.2,post-adj2,-0.066575106,-0.6,the,DT,She,PRP,-4.972718629,0.701568669,thrust
cl09.69.0,ref,-0.352933324,0,more,JJR,there,EX,-1.503254446,0.903833231,was
cl09.69.1,pre-adj2,-0.352933324,0,more,JJR,there,EX,-1.503254446,0.903833231,was
cl09.71.0,ref,-0.392722776,1,downstairs,RB,downstairs,RB,0.508775923,0.508775923,went
cl09.71.1,pre-adv,-0.045944889,1,downstairs,RB,downstairs,RB,0.508775923,0.508775923,went
cl09.79.0,ref,0.061461146,0,got,VBD,got,VBD,0.506381559,0.506381559,'ve
cl09.79.1,post-adv,-0.111747539,0,got,VBD,got,VBD,0.506381559,0.506381559,'ve
cl09.83.0,ref,0.543683373,1,what,WP,She,PRP,0.701568669,0.701568669,ate
cl09.83.1,post-adj2,0.310853136,1,what,WP,She,PRP,0.701568669,0.701568669,ate
cl09.87.0,ref,-0.189150002,1,a,DT,Glendora,NNP,-4.972718629,-0.405923499,dropped
cl09.87.1,post-adj3,-0.251782453,1,a,DT,Glendora,NNP,-4.972718629,-0.405923499,dropped
cl09.87.2,post-adj3,-0.176623512,1,a,DT,Glendora,NNP,-4.972718629,-0.405923499,dropped
cl09.87.3,post-adj3,-0.106475167,1,a,DT,Glendora,NNP,-4.972718629,-0.405923499,dropped
cl09.87.4,post-adj3,-0.113991061,1,a,DT,Glendora,NNP,-4.972718629,-0.405923499,dropped
cl09.87.5,post-adj3,-0.259298348,1,a,DT,Glendora,NNP,-4.972718629,-0.405923499,dropped
cl09.92.0,ref,-0.233632773,1,emptier,RBR,emptier,RBR,0.508775923,0.508775923,looked
cl09.92.1,dat-np-np,-0.200125027,1,emptier,RBR,emptier,RBR,0.508775923,0.508775923,looked
cl09.92.2,post-adj2,-0.233632773,1,emptier,RBR,emptier,RBR,0.508775923,0.508775923,looked
cl09.99.0,ref,0.105754113,0.2,Glendora,NNP,Glendora,NNP,-0.405923499,-0.405923499,sent
cl09.99.1,post-adj2,0.050578054,0.4,Glendora,NNP,Glendora,NNP,-0.405923499,-0.405923499,sent
cl09.108.0,ref,-0.301489463,0,have,VB,have,VB,0.506381559,0.506381559,could
cl09.108.1,post-adv,-0.083545273,0,if,IN,Maude,NNP,-2.88295062,-0.405923499,could
cl09.110.0,ref,-0.075956562,0.5,back,RB,back,RB,0.508775923,0.508775923,started
cl09.110.1,post-adj2,-0.099564683,-0.5,for,IN,for,IN,-2.88295062,-2.88295062,started
cl09.112.0,ref,-0.624089633,-1,on,IN,on,IN,-2.88295062,-2.88295062,stood
cl09.112.1,post-adj2,-0.110133465,1,that,IN,lamp,NN,-2.88295062,0.301443272,stood
cl09.115.0,ref,0.154567135,0,First,JJ,George,NNP,-1.503254446,-0.405923499,said
cl09.115.1,dat-np-np,-0.02227444,0,First,JJ,George,NNP,-1.503254446,-0.405923499,said
cl09.115.2,post-adv,0.146674345,0,First,JJ,George,NNP,-1.503254446,-0.405923499,said
cl09.115.3,post-adj2,0.161144459,0,First,JJ,George,NNP,-1.503254446,-0.405923499,said
cl09.125.0,ref,0.176546966,-1,your,PRP$,shop,NN,0.701568669,0.301443272,Take
cl09.125.1,dat-np-np,0.183555775,-1,somewhere,RB,somewhere,RB,0.508775923,0.508775923,Take
cl09.135.0,ref,-0.054554473,0,as,RB,as,RB,0.508775923,0.508775923,thought
cl09.135.1,post-adv,0,0,,,she,PRP,0,0.701568669,thought
cl09.137.0,ref,0.002245179,1,itself,PRP,itself,PRP,0.701568669,0.701568669,presented
cl09.137.1,pre-adv,-0.031484945,0.5,itself,PRP,itself,PRP,0.701568669,0.701568669,presented
cl09.137.2,pre-adv,0.60395327,1,itself,PRP,itself,PRP,0.701568669,0.701568669,presented
cl09.146.0,ref,-0.264820449,0,upon,IN,upon,IN,-2.88295062,-2.88295062,pressed
cl09.146.1,post-adj2,-0.264820449,0,with,IN,with,IN,-2.88295062,-2.88295062,pressed
cl09.148.0,ref,-0.003990335,0.5,the,DT,She,PRP,-4.972718629,0.701568669,eyed
cl09.148.1,post-adv,-0.191860943,0.5,the,DT,chickens,NNS,-4.972718629,0.301443272,eyed
cl10.4.0,ref,0.948683298,0.866025404,to,TO,to,TO,0.903833231,0.903833231,Speak
cl10.4.1,post-adj3,0.105409255,0,again,RB,again,RB,0.508775923,0.508775923,Speak
cl10.4.2,post-adj3,-0.737864787,-0.866025404,anyway,RB,anyway,RB,0.508775923,0.508775923,Speak
cl10.4.3,post-adj3,0.948683298,0.866025404,to,TO,to,TO,0.903833231,0.903833231,Speak
cl10.4.4,post-adj3,0.105409255,0,anyway,RB,anyway,RB,0.508775923,0.508775923,Speak
cl10.4.5,post-adj3,-0.737864787,-0.866025404,again,RB,again,RB,0.508775923,0.508775923,Speak
cl10.8.0,ref,0.182069309,0,have,VB,have,VB,0.506381559,0.506381559,might
cl10.8.1,post-adv,0.085741942,0,have,VB,have,VB,0.506381559,0.506381559,might
cl10.8.2,post-adj2,0.172542426,0,have,VB,have,VB,0.506381559,0.506381559,might
cl10.11.0,ref,0,0,grimly,RB,grimly,RB,0.508775923,0.508775923,said
cl10.11.1,quote,-1,-1,Conrad,NNP,Conrad,NNP,-0.405923499,-0.405923499,said
cl10.16.0,ref,0.105409255,1,you,PRP,you,PRP,0.701568669,0.701568669,Will
cl10.16.1,post-adj2,0.105409255,1,you,PRP,you,PRP,0.701568669,0.701568669,Will
cl10.32.0,ref,-0.231232384,0,telling,VBG,telling,VBG,0.506381559,0.506381559,'m
cl10.32.1,pre-adv,0.005590233,0,telling,VBG,telling,VBG,0.506381559,0.506381559,'m
cl10.37.0,ref,0.439041659,0,how,WRB,He,PRP,0.508775923,0.701568669,wondered
cl10.37.1,post-adv,0.128608163,0,how,WRB,He,PRP,0.508775923,0.701568669,wondered
cl10.43.0,ref,-0.032325951,0.359092423,automatically,RB,automatically,RB,0.508775923,0.508775923,stopped
cl10.43.1,post-adj2,-0.09235986,-0.051298918,at,IN,at,IN,-2.88295062,-2.88295062,stopped
cl10.51.0,ref,-0.6,-0.5,intellectual,JJ,words,NNS,-1.503254446,0.301443272,had
cl10.51.1,post-adj2,-0.4,0.5,intellectual,JJ,words,NNS,-1.503254446,0.301443272,had
cl10.59.0,ref,0.089391653,0.866025404,n't,RB,n't,RB,0.508775923,0.508775923,was
cl10.59.1,post-adv,0,0,n't,RB,n't,RB,0.508775923,0.508775923,was
cl10.60.0,ref,-0.173931311,0,been,VBN,been,VBN,0.506381559,0.506381559,had
cl10.60.1,pre-adv,-0.085367441,0,been,VBN,been,VBN,0.506381559,0.506381559,had
cl10.60.2,post-adj2,-0.173931311,0,been,VBN,been,VBN,0.506381559,0.506381559,had
cl10.62.0,ref,0.297835541,0,lived,VBN,lived,VBN,0.506381559,0.506381559,had
cl10.62.1,post-adj2,0.297835541,0,lived,VBN,lived,VBN,0.506381559,0.506381559,had
cl10.70.0,ref,0.160604019,1,inevitably,RB,walk,NN,0.508775923,0.301443272,ended
cl10.70.1,post-adj2,-0.23472895,-1,right,RB,walk,NN,0.508775923,0.301443272,ended
cl10.72.0,ref,-0.615587011,0,at,IN,at,IN,-2.88295062,-2.88295062,looked
cl10.72.1,post-adj2,-0.359092423,0,with,IN,with,IN,-2.88295062,-2.88295062,looked
cl10.73.0,ref,-0.474341649,0,by,IN,by,IN,-2.88295062,-2.88295062,passed
cl10.73.1,post-adj2,-0.474341649,0,without,IN,without,IN,-2.88295062,-2.88295062,passed
cl10.74.0,ref,-0.18031363,-0.5,the,DT,He,PRP,-4.972718629,0.701568669,crossed
cl10.74.1,post-adj2,-0.307920199,-0.5,the,DT,He,PRP,-4.972718629,0.701568669,crossed
cl10.76.0,ref,0,0,no,RB,no,RB,0.508775923,0.508775923,were
cl10.76.1,post-adj2,0,0,there,RB,there,RB,0.508775923,0.508775923,were
cl10.80.0,ref,0.5,0,to,TO,to,TO,0.903833231,0.903833231,began
cl10.80.1,post-adj2,0.5,0,to,TO,to,TO,0.903833231,0.903833231,began
cl10.87.0,ref,-0.316227766,0,from,IN,from,IN,-2.88295062,-2.88295062,remembered
cl10.87.1,quote,0.263523138,1,he,PRP,he,PRP,0.701568669,0.701568669,remembered
cl10.87.2,pre-adv,-0.316227766,0,from,IN,from,IN,-2.88295062,-2.88295062,remembered
cl10.88.0,ref,-1,0,a,DT,there,EX,-4.972718629,0.903833231,is
cl10.88.1,pre-adv,-0.036369648,-1,a,DT,There,EX,-4.972718629,0.903833231,is
cl10.94.0,ref,0.1,1,there,RB,there,RB,0.508775923,0.508775923,stood
cl10.94.1,post-adj2,-0.9,-1,for,IN,for,IN,-2.88295062,-2.88295062,stood
cl10.95.0,ref,-0.8,-1,at,IN,at,IN,-2.88295062,-2.88295062,looked
cl10.95.1,post-adj2,0.4,1,unblinkingly,RB,unblinkingly,RB,0.508775923,0.508775923,looked
cl10.97.0,ref,-0.564288094,0,lie,VB,lie,VB,0.506381559,0.506381559,would
cl10.97.1,post-adj2,-0.359092423,0,lie,VB,lie,VB,0.506381559,0.506381559,would
cl10.98.0,ref,-0.564288094,0,lie,VB,lie,VB,0.506381559,0.506381559,would
cl10.98.1,post-adj2,-0.359092423,0,lie,VB,lie,VB,0.506381559,0.506381559,would
cl10.99.0,ref,-0.13540064,0,whether,IN,whether,IN,-2.88295062,-2.88295062,wondered
